t_s,drone_x,drone_y,drone_z,drone_speed_mps,drone_accel_mps2,drone_yaw_rad,drone_yawrate_rads,trailer_x,trailer_y,trailer_speed_mps,dist_xy_m,replan_count,phase,captured,track_err_m,track_err_dense_m
64.1,101.371,289.233,10.0,10.0198,0.0049,-1.82581,0.0,-215.4,-600.0,6.0,944.9682,10,pursuit,0,3.4775,3.4654
64.2,101.118,288.264,10.0,10.0203,0.0049,-1.82581,0.0,-214.8,-600.0,6.0,943.7688,10,pursuit,0,3.6845,3.4509
64.3,100.865,287.294,10.0,10.0208,0.0049,-1.82581,0.0,-214.2,-600.0,6.0,942.5697,10,pursuit,0,3.5194,3.4361
64.4,100.613,286.324,10.0,10.0213,0.0049,-1.82581,0.0,-213.6,-600.0,6.0,941.3707,10,pursuit,0,3.4266,3.4188
64.5,100.36,285.354,10.0,10.0218,0.0049,-1.82581,0.0,-213.0,-600.0,6.0,940.1719,10,pursuit,0,3.6202,3.4049
64.6,100.107,284.385,10.0,10.0222,0.0049,-1.82581,0.0,-212.4,-600.0,6.0,938.9734,10,pursuit,0,3.4245,3.3905
64.7,99.854,283.415,10.0,10.0227,0.0049,-1.8258,0.0,-211.8,-600.0,6.0,937.775,10,pursuit,0,3.4131,3.3756
64.8,99.601,282.445,10.0,10.0232,0.0049,-1.8258,0.0,-211.2,-600.0,6.0,936.5768,10,pursuit,0,3.512,3.3625
64.9,99.348,281.475,10.0,10.0237,0.0049,-1.8258,0.0,-210.6,-600.0,6.0,935.3789,10,pursuit,0,3.3505,3.3509
65.0,99.096,280.505,10.0,10.0242,0.0049,-1.8258,0.0,-210.0,-600.0,6.0,934.1811,10,pursuit,0,3.4823,3.3409
65.1,98.843,279.535,10.0,10.0247,0.0049,-1.8258,0.0,-209.4,-600.0,6.0,932.9835,10,pursuit,0,3.3584,3.3326
65.2,98.59,278.565,10.0,10.0252,0.0049,-1.8258,0.0,-208.8,-600.0,6.0,931.7861,10,pursuit,0,3.3701,3.3225
65.3,98.337,277.594,10.0,10.0257,0.0049,-1.8258,0.0,-208.2,-600.0,6.0,930.589,10,pursuit,0,3.4093,3.3138
65.4,98.084,276.624,10.0,10.0262,0.0049,-1.8258,0.0,-207.6,-600.0,6.0,929.392,10,pursuit,0,3.3123,3.3065
65.5,97.831,275.654,10.0,10.0267,0.0049,-1.8258,0.0,-207.0,-600.0,6.0,928.1953,10,pursuit,0,3.5018,3.3004
65.6,97.578,274.684,10.0,10.0272,0.0049,-1.8258,0.0,-206.4,-600.0,6.0,926.9987,10,pursuit,0,3.2959,3.2926
65.7,97.325,273.713,10.0,10.0277,0.0049,-1.8258,0.0,-205.8,-600.0,6.0,925.8024,10,pursuit,0,3.3875,3.2842
65.8,97.072,272.743,10.0,10.0282,0.0049,-1.8258,0.0,-205.2,-600.0,6.0,924.6062,10,pursuit,0,3.3281,3.2762
65.9,96.819,271.773,10.0,10.0287,0.0049,-1.8258,0.0,-204.6,-600.0,6.0,923.4103,10,pursuit,0,3.2948,3.2683
66.0,96.566,270.802,10.0,10.0292,0.0049,-1.8258,0.0,-204.0,-600.0,6.0,922.2146,10,pursuit,0,3.4207,3.2605
66.1,96.313,269.832,10.0,10.0296,0.0049,-1.8258,0.0,-203.4,-600.0,6.0,921.0191,10,pursuit,0,3.2519,3.2524
66.2,96.06,268.861,10.0,10.0301,0.0049,-1.8258,0.0,-202.8,-600.0,6.0,919.8238,10,pursuit,0,3.3854,3.2442
66.3,95.682,267.9,10.0,10.3301,3.0,-1.9458,-1.2,-202.2,-600.0,6.0,918.6287,11,pursuit,0,7.6825,7.6825
66.4,95.177,266.964,10.0,10.6301,3.0,-2.0658,-1.2,-201.6,-600.0,6.0,917.4021,11,pursuit,0,7.2512,7.2512
66.5,94.546,266.072,10.0,10.9301,3.0,-2.1858,-1.2,-201.0,-600.0,6.0,916.1594,11,pursuit,0,6.8194,6.8154
66.6,93.809,265.256,10.0,11.0,0.6986,-2.3058,-1.2,-200.4,-600.0,6.0,914.9171,11,pursuit,0,6.3215,6.2884
66.7,92.979,264.534,10.0,11.0,0.0,-2.4258,-1.2,-199.8,-600.0,6.0,913.714,11,pursuit,0,5.6547,5.6496
66.8,92.068,263.917,10.0,11.0,0.0,-2.5458,-1.2,-199.2,-600.0,6.0,912.5716,11,pursuit,0,5.021,4.9083
66.9,91.09,263.413,10.0,11.0,0.0,-2.6658,-1.2,-198.6,-600.0,6.0,911.5041,11,pursuit,0,4.1687,4.0752
67.0,90.111,262.911,10.0,11.0,0.0,-2.66804,-0.0224,-198.0,-600.0,6.0,910.5244,11,pursuit,0,3.2434,3.242
67.1,89.183,262.337,10.0,10.9146,-0.8539,-2.58822,0.7982,-197.4,-600.0,6.0,909.5483,11,pursuit,0,2.5434,2.4701
67.2,88.341,261.669,10.0,10.7488,-1.6576,-2.47045,1.1777,-196.8,-600.0,6.0,908.5218,11,pursuit,0,2.3193,1.8078
67.3,87.597,260.916,10.0,10.5809,-1.6791,-2.35045,1.2,-196.2,-600.0,6.0,907.4343,11,pursuit,0,1.9515,1.2738
67.4,86.957,260.091,10.0,10.4443,-1.366,-2.23045,1.2,-195.6,-600.0,6.0,906.299,11,pursuit,0,0.9883,0.8305
67.5,86.421,259.207,10.0,10.3384,-1.0591,-2.1163,1.1415,-195.0,-600.0,6.0,905.1279,11,pursuit,0,0.6772,0.515
67.6,85.972,258.285,10.0,10.2555,-0.8297,-2.02324,0.9306,-194.4,-600.0,6.0,903.9345,11,pursuit,0,1.4741,0.3445
67.7,85.594,257.339,10.0,10.1926,-0.628,-1.95154,0.717,-193.8,-600.0,6.0,902.7324,11,pursuit,0,2.0788,0.211
67.8,85.266,256.379,10.0,10.1458,-0.4689,-1.89993,0.5161,-193.2,-600.0,6.0,901.5296,11,pursuit,0,1.065,0.0817
67.9,84.976,255.41,10.0,10.1113,-0.345,-1.86123,0.3869,-192.6,-600.0,6.0,900.3297,11,pursuit,0,0.0564,0.0164
68.0,84.713,254.436,10.0,10.0853,-0.2598,-1.83443,0.268,-192.0,-600.0,6.0,899.1339,11,pursuit,0,0.9544,0.0905
68.1,84.469,253.46,10.0,10.0653,-0.1999,-1.81605,0.1838,-191.4,-600.0,6.0,897.9419,11,pursuit,0,1.9607,0.1561
68.2,84.236,252.482,10.0,10.0472,-0.1807,-1.80469,0.1136,-190.8,-600.0,6.0,896.7533,11,pursuit,0,1.7133,0.2201
68.3,84.008,251.505,10.0,10.0327,-0.1447,-1.79988,0.048,-190.2,-600.0,6.0,895.5676,11,pursuit,0,0.7112,0.1864
68.4,83.785,250.528,10.0,10.0218,-0.1093,-1.79587,0.0402,-189.6,-600.0,6.0,894.384,11,pursuit,0,0.2972,0.1028
68.5,83.564,249.552,10.0,10.0138,-0.0801,-1.79305,0.0281,-189.0,-600.0,6.0,893.2021,11,pursuit,0,1.2951,0.0409
68.6,83.344,248.575,10.0,10.0084,-0.0538,-1.79183,0.0122,-188.4,-600.0,6.0,892.0215,11,pursuit,0,2.1158,0.1252
68.7,83.125,247.599,10.0,10.005,-0.0345,-1.79203,-0.002,-187.8,-600.0,6.0,890.8418,11,pursuit,0,1.1153,0.1863
68.8,82.905,246.623,10.0,10.0029,-0.0213,-1.79283,-0.008,-187.2,-600.0,6.0,889.6627,11,pursuit,0,0.1157,0.0409
68.9,82.683,245.648,10.0,10.0016,-0.0123,-1.79399,-0.0116,-186.6,-600.0,6.0,888.484,11,pursuit,0,0.8853,0.1226
69.0,82.461,244.673,10.0,10.0009,-0.0067,-1.79515,-0.0116,-186.0,-600.0,6.0,887.3055,11,pursuit,0,1.8853,0.1085
69.1,82.237,243.698,10.0,10.0006,-0.0033,-1.79612,-0.0098,-185.4,-600.0,6.0,886.1274,11,pursuit,0,1.1605,0.0901
69.2,82.013,242.724,10.0,10.0005,-0.0014,-1.79684,-0.0071,-184.8,-600.0,6.0,884.9494,11,pursuit,0,0.1604,0.0824
69.3,81.788,241.749,10.0,10.0004,-0.0004,-1.79735,-0.0052,-184.2,-600.0,6.0,883.7717,11,pursuit,0,0.8396,0.1563
69.4,81.564,240.775,10.0,10.0005,0.0002,-1.79764,-0.0029,-183.6,-600.0,6.0,882.5942,11,pursuit,0,1.797,0.0455
69.5,81.339,239.8,10.0,10.0005,0.0002,-1.7972,0.0044,-183.0,-600.0,6.0,881.417,11,pursuit,0,0.7969,0.0274
69.6,81.115,238.826,10.0,10.0005,0.0003,-1.79714,0.0006,-182.4,-600.0,6.0,880.24,11,pursuit,0,0.2032,0.0598
69.7,80.89,237.851,10.0,10.0006,0.0004,-1.79727,-0.0013,-181.8,-600.0,6.0,879.0634,11,pursuit,0,1.2032,0.0515
69.8,80.665,236.877,10.0,10.0006,0.0004,-1.7975,-0.0023,-181.2,-600.0,6.0,877.887,11,pursuit,0,0.988,0.0047
69.9,80.44,235.902,10.0,10.0006,0.0004,-1.79784,-0.0034,-180.6,-600.0,6.0,876.7109,11,pursuit,0,0.0125,0.0859
70.0,80.215,234.928,10.0,10.0007,0.0004,-1.79819,-0.0035,-180.0,-600.0,6.0,875.535,11,pursuit,0,1.0121,0.0755
70.1,79.989,233.954,10.0,10.0007,0.0004,-1.79851,-0.0032,-179.4,-600.0,6.0,874.3594,11,pursuit,0,0.7851,0.0909
70.2,79.763,232.979,10.0,10.0008,0.0004,-1.7989,-0.004,-178.8,-600.0,6.0,873.184,11,pursuit,0,0.215,0.0242
70.3,79.536,232.005,10.0,10.0008,0.0004,-1.79928,-0.0038,-178.2,-600.0,6.0,872.0089,11,pursuit,0,1.2151,0.0058
70.4,79.309,231.031,10.0,10.0008,0.0004,-1.79958,-0.0029,-177.6,-600.0,6.0,870.8341,11,pursuit,0,0.2941,0.019
70.5,79.082,230.057,10.0,10.0009,0.0005,-1.79996,-0.0039,-177.0,-600.0,6.0,869.6595,11,pursuit,0,0.7061,0.0647
70.6,78.855,229.084,10.0,10.0009,0.0005,-1.80035,-0.0039,-176.4,-600.0,6.0,868.4851,11,pursuit,0,0.6217,0.0951
70.7,78.627,228.11,10.0,10.001,0.0005,-1.80061,-0.0025,-175.8,-600.0,6.0,867.3111,11,pursuit,0,0.3787,0.012
70.8,78.399,227.136,10.0,10.001,0.0005,-1.80098,-0.0038,-175.2,-600.0,6.0,866.1373,11,pursuit,0,0.8541,0.1045
70.9,78.17,226.162,10.0,10.0011,0.0005,-1.80133,-0.0035,-174.6,-600.0,6.0,864.9637,11,pursuit,0,0.1464,0.0105
71.0,77.941,225.189,10.0,10.0011,0.0005,-1.80171,-0.0038,-174.0,-600.0,6.0,863.7905,11,pursuit,0,1.0372,0.091
71.1,77.712,224.215,10.0,10.0012,0.0005,-1.80206,-0.0034,-173.4,-600.0,6.0,862.6175,11,pursuit,0,0.0377,0.0419
71.2,77.483,223.242,10.0,10.0012,0.0005,-1.80236,-0.003,-172.8,-600.0,6.0,861.4448,11,pursuit,0,0.9631,0.0425
71.3,77.253,222.268,10.0,10.0013,0.0005,-1.80263,-0.0027,-172.2,-600.0,6.0,860.2723,11,pursuit,0,0.2118,0.0896
71.4,77.023,221.295,10.0,10.0014,0.0006,-1.8028,-0.0017,-171.6,-600.0,6.0,859.1002,11,pursuit,0,0.7884,0.003
71.5,76.793,220.322,10.0,10.0014,0.0006,-1.80292,-0.0012,-171.0,-600.0,6.0,857.9283,11,pursuit,0,0.4151,0.1037
71.6,76.563,219.348,10.0,10.0015,0.0006,-1.80297,-0.0005,-170.4,-600.0,6.0,856.7567,11,pursuit,0,0.5851,0.0088
71.7,76.332,218.375,10.0,10.0015,0.0005,-1.80298,-0.0001,-169.8,-600.0,6.0,855.5855,11,pursuit,0,0.6535,0.1082
71.8,76.102,217.402,10.0,10.0016,0.0005,-1.80299,-0.0002,-169.2,-600.0,6.0,854.4145,11,pursuit,0,0.3467,0.0075
71.9,75.872,216.429,10.0,10.0016,0.0004,-1.80301,-0.0001,-168.6,-600.0,6.0,853.2438,11,pursuit,0,0.92,0.0898
72.0,75.642,215.455,10.0,10.0017,0.0004,-1.80295,0.0006,-168.0,-600.0,6.0,852.0735,11,pursuit,0,0.0802,0.0448
72.1,75.412,214.482,10.0,10.0017,0.0004,-1.80284,0.001,-167.4,-600.0,6.0,850.9034,11,pursuit,0,1.0803,0.0442
72.2,75.182,213.508,10.0,10.0017,0.0004,-1.80277,0.0008,-166.8,-600.0,6.0,849.7337,11,pursuit,0,0.2075,0.099
72.3,74.952,212.535,10.0,10.0018,0.0004,-1.80265,0.0012,-166.2,-600.0,6.0,848.5643,11,pursuit,0,0.7927,0.0164
72.4,74.723,211.562,10.0,10.0018,0.0004,-1.80252,0.0013,-165.6,-600.0,6.0,847.3952,12,pursuit,0,5.1385,5.1346
72.5,74.493,210.588,10.0,10.0019,0.0005,-1.8024,0.0012,-165.0,-600.0,6.0,846.2264,12,pursuit,0,5.1793,5.1188
72.6,74.264,209.615,10.0,10.0019,0.0005,-1.80231,0.0009,-164.4,-600.0,6.0,845.058,12,pursuit,0,5.1148,5.1022
72.7,74.034,208.641,10.0,10.002,0.0005,-1.80224,0.0007,-163.8,-600.0,6.0,843.8898,12,pursuit,0,5.1249,5.0862
72.8,73.805,207.668,10.0,10.002,0.0006,-1.8022,0.0004,-163.2,-600.0,6.0,842.722,12,pursuit,0,5.3263,5.0712
72.9,73.575,206.694,10.0,10.0021,0.0006,-1.80219,0.0001,-162.6,-600.0,6.0,841.5545,12,pursuit,0,5.0939,5.0541
73.0,73.346,205.72,10.0,10.0022,0.0006,-1.8022,-0.0001,-162.0,-600.0,6.0,840.3874,12,pursuit,0,5.0484,5.0361
73.1,73.116,204.747,10.0,10.0022,0.0007,-1.80222,-0.0003,-161.4,-600.0,6.0,839.2205,12,pursuit,0,5.1986,5.0212
73.2,72.887,203.773,10.0,10.0023,0.0007,-1.80226,-0.0004,-160.8,-600.0,6.0,838.054,12,pursuit,0,5.2734,5.0024
73.3,72.658,202.8,10.0,10.0024,0.0007,-1.80231,-0.0005,-160.2,-600.0,6.0,836.8878,12,pursuit,0,5.0295,4.9884
73.4,72.428,201.826,10.0,10.0024,0.0007,-1.80236,-0.0005,-159.6,-600.0,6.0,835.7219,12,pursuit,0,4.9782,4.9673
73.5,72.198,200.853,10.0,10.0025,0.0008,-1.80241,-0.0005,-159.0,-600.0,6.0,834.5563,12,pursuit,0,5.1254,4.9503
73.6,71.969,199.879,10.0,10.0026,0.0008,-1.80247,-0.0005,-158.4,-600.0,6.0,833.391,12,pursuit,0,5.3241,4.9348
73.7,71.739,198.906,10.0,10.0027,0.0008,-1.80252,-0.0005,-157.8,-600.0,6.0,832.2261,12,pursuit,0,5.0145,4.9128
73.8,71.509,197.932,10.0,10.0027,0.0008,-1.80257,-0.0005,-157.2,-600.0,6.0,831.0615,12,pursuit,0,4.8933,4.8937
73.9,71.279,196.959,10.0,10.0028,0.0008,-1.80263,-0.0005,-156.6,-600.0,6.0,829.8972,12,pursuit,0,4.9743,4.8778
74.0,71.05,195.985,10.0,10.0029,0.0008,-1.80268,-0.0005,-156.0,-600.0,6.0,828.7333,12,pursuit,0,5.2483,4.8547
74.1,70.82,195.012,10.0,10.003,0.0008,-1.80273,-0.0005,-155.4,-600.0,6.0,827.5697,12,pursuit,0,4.9927,4.8339
74.2,70.59,194.038,10.0,10.003,0.0008,-1.80279,-0.0005,-154.8,-600.0,6.0,826.4064,12,pursuit,0,4.8189,4.8156
74.3,70.36,193.065,10.0,10.0031,0.0008,-1.80284,-0.0005,-154.2,-600.0,6.0,825.2434,12,pursuit,0,4.8494,4.7908
74.4,70.129,192.091,10.0,10.0032,0.0008,-1.80289,-0.0005,-153.6,-600.0,6.0,824.0808,12,pursuit,0,5.0806,4.7726
74.5,69.899,191.118,10.0,10.0033,0.0008,-1.80295,-0.0005,-153.0,-600.0,6.0,822.9186,12,pursuit,0,4.8972,4.7463
74.6,69.669,190.144,10.0,10.0034,0.0008,-1.803,-0.0005,-152.4,-600.0,6.0,821.7566,12,pursuit,0,4.7277,4.725
74.7,69.439,189.171,10.0,10.0034,0.0008,-1.80305,-0.0005,-151.8,-600.0,6.0,820.595,12,pursuit,0,4.7666,4.7013
74.8,69.209,188.197,10.0,10.0035,0.0008,-1.80311,-0.0005,-151.2,-600.0,6.0,819.4338,12,pursuit,0,5.0091,4.6758
74.9,68.978,187.224,10.0,10.0036,0.0008,-1.80316,-0.0005,-150.6,-600.0,6.0,818.2728,12,pursuit,0,4.7256,4.6518
75.0,68.748,186.25,10.0,10.0037,0.0008,-1.80321,-0.0005,-150.0,-600.0,6.0,817.1123,12,pursuit,0,4.6296,4.6276
75.1,68.517,185.277,10.0,10.0037,0.0008,-1.80327,-0.0005,-149.4,-600.0,6.0,815.952,12,pursuit,0,4.7472,4.6025
75.2,68.287,184.303,10.0,10.0038,0.0008,-1.80332,-0.0005,-148.8,-600.0,6.0,814.7922,12,pursuit,0,4.7056,4.5764
75.3,68.056,183.33,10.0,10.0039,0.0008,-1.80337,-0.0005,-148.2,-600.0,6.0,813.6326,12,pursuit,0,4.5506,4.5496
75.4,67.826,182.356,10.0,10.004,0.0008,-1.80343,-0.0005,-147.6,-600.0,6.0,812.4735,12,pursuit,0,4.6125,4.5238
75.5,67.595,181.383,10.0,10.004,0.0008,-1.80348,-0.0005,-147.0,-600.0,6.0,811.3146,12,pursuit,0,4.6017,4.4972
75.6,67.364,180.409,10.0,10.0041,0.0008,-1.80353,-0.0005,-146.4,-600.0,6.0,810.1562,12,pursuit,0,4.4696,4.4706
75.7,67.133,179.436,10.0,10.0042,0.0008,-1.80359,-0.0005,-145.8,-600.0,6.0,808.998,12,pursuit,0,4.5585,4.4426
75.8,66.903,178.463,10.0,10.0043,0.0008,-1.80364,-0.0005,-145.2,-600.0,6.0,807.8403,12,pursuit,0,4.4478,4.4154
75.9,66.672,177.489,10.0,10.0043,0.0008,-1.8037,-0.0005,-144.6,-600.0,6.0,806.6829,12,pursuit,0,4.4127,4.3887
76.0,66.441,176.516,10.0,10.0044,0.0008,-1.80375,-0.0005,-144.0,-600.0,6.0,805.5259,12,pursuit,0,4.4451,4.363
76.1,66.21,175.542,10.0,10.0045,0.0008,-1.8038,-0.0005,-143.4,-600.0,6.0,804.3692,12,pursuit,0,4.3377,4.3354
76.2,65.979,174.569,10.0,10.0046,0.0008,-1.80386,-0.0005,-142.8,-600.0,6.0,803.2129,12,pursuit,0,4.4311,4.3112
76.3,65.748,173.595,10.0,10.0046,0.0008,-1.80391,-0.0005,-142.2,-600.0,6.0,802.0569,12,pursuit,0,4.2856,4.2857
76.4,65.516,172.622,10.0,10.0047,0.0008,-1.80396,-0.0005,-141.6,-600.0,6.0,800.9013,12,pursuit,0,4.3703,4.2622
76.5,65.285,171.649,10.0,10.0048,0.0008,-1.80402,-0.0005,-141.0,-600.0,6.0,799.7461,12,pursuit,0,4.2416,4.2402
76.6,65.054,170.675,10.0,10.0049,0.0008,-1.80407,-0.0005,-140.4,-600.0,6.0,798.5913,12,pursuit,0,4.3091,4.2191
76.7,64.823,169.702,10.0,10.005,0.0008,-1.80412,-0.0005,-139.8,-600.0,6.0,797.4368,12,pursuit,0,4.2007,4.1985
76.8,64.591,168.729,10.0,10.005,0.0008,-1.80418,-0.0005,-139.2,-600.0,6.0,796.2828,12,pursuit,0,4.2615,4.1785
76.9,64.36,167.755,10.0,10.0051,0.0008,-1.80423,-0.0005,-138.6,-600.0,6.0,795.1291,12,pursuit,0,4.1614,4.1587
77.0,64.128,166.782,10.0,10.0052,0.0008,-1.80428,-0.0005,-138.0,-600.0,6.0,793.9757,12,pursuit,0,4.2186,4.1388
77.1,63.897,165.808,10.0,10.0053,0.0008,-1.80434,-0.0005,-137.4,-600.0,6.0,792.8228,12,pursuit,0,4.1231,4.1183
77.2,63.665,164.835,10.0,10.0053,0.0008,-1.80439,-0.0005,-136.8,-600.0,6.0,791.6702,12,pursuit,0,4.1722,4.0977
77.3,63.433,163.862,10.0,10.0054,0.0008,-1.80444,-0.0005,-136.2,-600.0,6.0,790.518,12,pursuit,0,4.0865,4.0769
77.4,63.202,162.888,10.0,10.0055,0.0008,-1.8045,-0.0005,-135.6,-600.0,6.0,789.3662,12,pursuit,0,4.1196,4.0562
77.5,62.97,161.915,10.0,10.0056,0.0008,-1.80455,-0.0005,-135.0,-600.0,6.0,788.2148,12,pursuit,0,4.0524,4.0356
77.6,62.738,160.942,10.0,10.0056,0.0008,-1.8046,-0.0005,-134.4,-600.0,6.0,787.0638,12,pursuit,0,4.0626,4.015
77.7,62.506,159.968,10.0,10.0057,0.0008,-1.80466,-0.0005,-133.8,-600.0,6.0,785.9132,12,pursuit,0,4.0221,3.9926
77.8,62.274,158.995,10.0,10.0058,0.0008,-1.80471,-0.0005,-133.2,-600.0,6.0,784.7629,12,pursuit,0,4.0036,3.9706
77.9,62.042,158.022,10.0,10.0059,0.0008,-1.80476,-0.0005,-132.6,-600.0,6.0,783.6131,12,pursuit,0,3.9964,3.9493
78.0,61.81,157.048,10.0,10.0059,0.0008,-1.80482,-0.0005,-132.0,-600.0,6.0,782.4636,12,pursuit,0,3.9447,3.9266
78.1,61.578,156.075,10.0,10.006,0.0008,-1.80487,-0.0005,-131.4,-600.0,6.0,781.3146,12,pursuit,0,3.9764,3.9034
78.2,61.346,155.102,10.0,10.0061,0.0008,-1.80492,-0.0005,-130.8,-600.0,6.0,780.1659,12,pursuit,0,3.8882,3.8812
78.3,61.114,154.128,10.0,10.0062,0.0008,-1.80498,-0.0005,-130.2,-600.0,6.0,779.0177,12,pursuit,0,3.9624,3.8583
78.4,60.882,153.155,10.0,10.0062,0.0008,-1.80503,-0.0005,-129.6,-600.0,6.0,777.8699,12,pursuit,0,3.8356,3.8344
78.5,60.524,152.189,10.0,10.3062,3.0,-1.92503,-1.2,-129.0,-600.0,6.0,776.7224,13,pursuit,0,8.7311,8.7305
78.6,60.04,151.245,10.0,10.6062,3.0,-2.04503,-1.2,-128.4,-600.0,6.0,775.5514,13,pursuit,0,8.3105,8.2708
78.7,59.429,150.341,10.0,10.9062,3.0,-2.16503,-1.2,-127.8,-600.0,6.0,774.3725,13,pursuit,0,7.8769,7.6852
78.8,58.709,149.51,10.0,11.0,0.9375,-2.28503,-1.2,-127.2,-600.0,6.0,773.2027,13,pursuit,0,7.1879,6.9866
78.9,57.894,148.771,10.0,11.0,0.0,-2.40503,-1.2,-126.6,-600.0,6.0,772.0782,13,pursuit,0,6.2602,6.1902
79.0,56.996,148.135,10.0,11.0,0.0,-2.52503,-1.2,-126.0,-600.0,6.0,771.0222,13,pursuit,0,5.3166,5.3138
79.1,56.058,147.562,10.0,11.0,0.0,-2.59308,-0.6805,-125.4,-600.0,6.0,770.0485,13,pursuit,0,4.398,4.3865
79.2,55.15,146.941,10.0,11.0,0.0,-2.5418,0.5129,-124.8,-600.0,6.0,769.128,13,pursuit,0,3.626,3.4968
79.3,54.32,146.226,10.0,10.9486,-0.5138,-2.43038,1.1142,-124.2,-600.0,6.0,768.171,13,pursuit,0,3.1789,2.6838
79.4,53.595,145.431,10.0,10.7647,-1.8397,-2.31038,1.2,-123.6,-600.0,6.0,767.1433,13,pursuit,0,2.8146,1.9827
79.5,52.98,144.569,10.0,10.5813,-1.8339,-2.19038,1.2,-123.0,-600.0,6.0,766.0631,13,pursuit,0,1.7852,1.3948
79.6,52.48,143.653,10.0,10.4356,-1.4569,-2.07038,1.2,-122.4,-600.0,6.0,764.9456,13,pursuit,0,0.9304,0.9181
79.7,52.098,142.694,10.0,10.3274,-1.0819,-1.95038,1.2,-121.8,-600.0,6.0,763.8022,13,pursuit,0,0.9483,0.5528
79.8,51.824,141.706,10.0,10.2473,-0.8007,-1.84095,1.0943,-121.2,-600.0,6.0,762.6445,13,pursuit,0,1.7916,0.3091
79.9,51.634,140.706,10.0,10.1855,-0.6181,-1.75903,0.8191,-120.6,-600.0,6.0,761.4845,13,pursuit,0,1.5725,0.2461
80.0,51.505,139.7,10.0,10.1403,-0.4521,-1.69756,0.6147,-120.0,-600.0,6.0,760.3311,13,pursuit,0,0.5589,0.0707
80.1,51.421,138.693,10.0,10.1067,-0.3358,-1.65458,0.4299,-119.4,-600.0,6.0,759.187,13,pursuit,0,0.4518,0.1137
80.2,51.366,137.686,10.0,10.0806,-0.2613,-1.62529,0.2929,-118.8,-600.0,6.0,758.0517,13,pursuit,0,1.4597,0.1265
80.3,51.331,136.681,10.0,10.0613,-0.1931,-1.60568,0.1961,-118.2,-600.0,6.0,756.9239,13,pursuit,0,1.5495,0.117
80.4,51.308,135.677,10.0,10.0438,-0.1748,-1.59377,0.1191,-117.6,-600.0,6.0,755.8018,13,pursuit,0,0.5482,0.1076
80.5,51.291,134.674,10.0,10.0299,-0.1394,-1.5871,0.0667,-117.0,-600.0,6.0,754.6839,13,pursuit,0,0.464,0.1686
80.6,51.278,133.672,10.0,10.0198,-0.1003,-1.58462,0.0249,-116.4,-600.0,6.0,753.5689,13,pursuit,0,1.4625,0.0659
80.7,51.265,132.671,10.0,10.0124,-0.0743,-1.58298,0.0164,-115.8,-600.0,6.0,752.4557,13,pursuit,0,1.1842,0.0694
80.8,51.254,131.67,10.0,10.0074,-0.0494,-1.58269,0.0029,-115.2,-600.0,6.0,751.3436,13,pursuit,0,0.1859,0.1106
80.9,51.241,130.67,10.0,10.0043,-0.0315,-1.58352,-0.0083,-114.6,-600.0,6.0,750.2324,13,pursuit,0,0.8181,0.1239
81.0,51.226,129.67,10.0,10.0024,-0.0191,-1.58524,-0.0172,-114.0,-600.0,6.0,749.1214,13,pursuit,0,1.4216,0.1019
81.1,51.21,128.67,10.0,10.0013,-0.011,-1.58715,-0.0191,-113.4,-600.0,6.0,748.0105,13,pursuit,0,0.4216,0.0427
81.2,51.192,127.67,10.0,10.0007,-0.0059,-1.58895,-0.018,-112.8,-600.0,6.0,746.8994,13,pursuit,0,0.5787,0.056
81.3,51.172,126.67,10.0,10.0004,-0.0027,-1.59045,-0.015,-112.2,-600.0,6.0,745.7883,13,pursuit,0,1.2628,0.0956
81.4,51.152,125.67,10.0,10.0003,-0.0009,-1.5914,-0.0095,-111.6,-600.0,6.0,744.6771,13,pursuit,0,0.2628,0.0784
81.5,51.13,124.67,10.0,10.0004,0.0002,-1.59225,-0.0085,-111.0,-600.0,6.0,743.5659,13,pursuit,0,0.7373,0.0214
81.6,51.108,123.67,10.0,10.0005,0.001,-1.59288,-0.0063,-110.4,-600.0,6.0,742.4547,13,pursuit,0,0.7941,0.0096
81.7,51.085,122.671,10.0,10.0006,0.0014,-1.59334,-0.0046,-109.8,-600.0,6.0,741.3436,13,pursuit,0,0.206,0.0367
81.8,51.063,121.671,10.0,10.0008,0.0016,-1.59369,-0.0034,-109.2,-600.0,6.0,740.2326,13,pursuit,0,1.1107,0.0972
81.9,51.039,120.671,10.0,10.0009,0.0015,-1.5939,-0.0021,-108.6,-600.0,6.0,739.1218,13,pursuit,0,0.1107,0.04
82.0,51.016,119.671,10.0,10.0011,0.0015,-1.59411,-0.0021,-108.0,-600.0,6.0,738.0111,13,pursuit,0,0.8895,0.073
82.1,50.993,118.671,10.0,10.0012,0.0015,-1.5943,-0.0019,-107.4,-600.0,6.0,736.9005,13,pursuit,0,0.3037,0.0158
82.2,50.969,117.672,10.0,10.0014,0.0015,-1.59449,-0.0019,-106.8,-600.0,6.0,735.7901,13,pursuit,0,0.6965,0.086
82.3,50.945,116.672,10.0,10.0015,0.0015,-1.59466,-0.0017,-106.2,-600.0,6.0,734.6799,13,pursuit,0,0.4291,0.0676
82.4,50.921,115.672,10.0,10.0017,0.0015,-1.5948,-0.0015,-105.6,-600.0,6.0,733.5698,13,pursuit,0,0.5711,0.0179
