schema_version,map_name,frame_id,building_id,source_component_id,ring_role,ring_index,vertex_order,next_vertex_order,ring_vertex_count,winding,x_enu_m,y_enu_m,foundation_z_m,ground_reference_z_m,roof_z_m,height_above_ground_m
1,city_uav,gazebo_world_enu,building_229,1533,outer,0,1,2,12,CCW,-479.8005,-98.10775,-0.05,0,20.1470588235,20.1470588235
1,city_uav,gazebo_world_enu,building_229,1533,outer,0,2,3,12,CCW,-464.9435,-98.107,-0.05,0,20.1470588235,20.1470588235
1,city_uav,gazebo_world_enu,building_229,1533,outer,0,3,4,12,CCW,-464.943,-106.98325,-0.05,0,20.1470588235,20.1470588235
1,city_uav,gazebo_world_enu,building_229,1533,outer,0,4,5,12,CCW,-476.82875,-106.98375,-0.05,0,20.1470588235,20.1470588235
1,city_uav,gazebo_world_enu,building_229,1533,outer,0,5,6,12,CCW,-476.23375,-123.55275,-0.05,0,20.1470588235,20.1470588235
1,city_uav,gazebo_world_enu,building_229,1533,outer,0,6,7,12,CCW,-439.98225,-122.9595,-0.05,0,20.1470588235,20.1470588235
1,city_uav,gazebo_world_enu,building_229,1533,outer,0,7,8,12,CCW,-440.578,-93.9635,-0.05,0,20.1470588235,20.1470588235
1,city_uav,gazebo_world_enu,building_229,1533,outer,0,8,9,12,CCW,-432.85225,-93.96325,-0.05,0,20.1470588235,20.1470588235
1,city_uav,gazebo_world_enu,building_229,1533,outer,0,9,10,12,CCW,-433.447,-81.5365,-0.05,0,20.1470588235,20.1470588235
1,city_uav,gazebo_world_enu,building_229,1533,outer,0,10,11,12,CCW,-439.98425,-81.53675,-0.05,0,20.1470588235,20.1470588235
1,city_uav,gazebo_world_enu,building_229,1533,outer,0,11,0,12,CCW,-439.98425,-79.7615,-0.05,0,20.1470588235,20.1470588235
1,city_uav,gazebo_world_enu,building_233,1537,outer,0,0,1,12,CCW,434.836,-456.6475,-0.05,0,39.5588235294,39.5588235294
1,city_uav,gazebo_world_enu,building_233,1537,outer,0,1,2,12,CCW,435.432,-475.5835,-0.05,0,39.5588235294,39.5588235294
1,city_uav,gazebo_world_enu,building_233,1537,outer,0,2,3,12,CCW,454.4495,-474.99,-0.05,0,39.5588235294,39.5588235294
1,city_uav,gazebo_world_enu,building_233,1537,outer,0,3,4,12,CCW,453.854,-460.788,-0.05,0,39.5588235294,39.5588235294
1,city_uav,gazebo_world_enu,building_233,1537,outer,0,4,5,12,CCW,459.797,-460.7875,-0.05,0,39.5588235294,39.5588235294
1,city_uav,gazebo_world_enu,building_233,1537,outer,0,5,6,12,CCW,459.79675,-459.01225,-0.05,0,39.5588235294,39.5588235294
1,city_uav,gazebo_world_enu,building_233,1537,outer,0,6,7,12,CCW,470.494,-458.4195,-0.05,0,39.5588235294,39.5588235294
1,city_uav,gazebo_world_enu,building_233,1537,outer,0,7,8,12,CCW,470.49425,-460.19475,-0.05,0,39.5588235294,39.5588235294
1,city_uav,gazebo_world_enu,building_233,1537,outer,0,8,9,12,CCW,480.59725,-460.194,-0.05,0,39.5588235294,39.5588235294
1,city_uav,gazebo_world_enu,building_233,1537,outer,0,9,10,12,CCW,480.0005,-435.3405,-0.05,0,39.5588235294,39.5588235294
1,city_uav,gazebo_world_enu,building_233,1537,outer,0,10,11,12,CCW,435.4285,-435.93625,-0.05,0,39.5588235294,39.5588235294
1,city_uav,gazebo_world_enu,building_233,1537,outer,0,11,0,12,CCW,436.02475,-456.6475,-0.05,0,39.5588235294,39.5588235294
1,city_uav,gazebo_world_enu,building_234,1538,outer,0,0,1,12,CCW,-20.41525,-141.2795,-0.05,0,47.9411764706,47.9411764706
1,city_uav,gazebo_world_enu,building_234,1538,outer,0,1,2,12,CCW,18.8075,-141.8685,-0.05,0,47.9411764706,47.9411764706
1,city_uav,gazebo_world_enu,building_234,1538,outer,0,2,3,12,CCW,18.80625,-122.34075,-0.05,0,47.9411764706,47.9411764706
1,city_uav,gazebo_world_enu,building_234,1538,outer,0,3,4,12,CCW,5.13775,-122.34175,-0.05,0,47.9411764706,47.9411764706
1,city_uav,gazebo_world_enu,building_234,1538,outer,0,4,5,12,CCW,5.1375,-119.97475,-0.05,0,47.9411764706,47.9411764706
1,city_uav,gazebo_world_enu,building_234,1538,outer,0,5,6,12,CCW,6.326,-119.9745,-0.05,0,47.9411764706,47.9411764706
1,city_uav,gazebo_world_enu,building_234,1538,outer,0,6,7,12,CCW,6.3255,-112.28175,-0.05,0,47.9411764706,47.9411764706
1,city_uav,gazebo_world_enu,building_234,1538,outer,0,7,8,12,CCW,18.8055,-112.281,-0.05,0,47.9411764706,47.9411764706
1,city_uav,gazebo_world_enu,building_234,1538,outer,0,8,9,12,CCW,18.8045,-97.48725,-0.05,0,47.9411764706,47.9411764706
1,city_uav,gazebo_world_enu,building_234,1538,outer,0,9,10,12,CCW,0.976,-97.4885,-0.05,0,47.9411764706,47.9411764706
1,city_uav,gazebo_world_enu,building_234,1538,outer,0,10,11,12,CCW,0.976,-98.672,-0.05,0,47.9411764706,47.9411764706
1,city_uav,gazebo_world_enu,building_234,1538,outer,0,11,0,12,CCW,-19.824,-98.0815,-0.05,0,47.9411764706,47.9411764706
1,city_uav,gazebo_world_enu,building_235,1539,outer,0,0,1,12,CCW,-590.32325,-449.613,-0.05,0,45.4411764706,45.4411764706
1,city_uav,gazebo_world_enu,building_235,1539,outer,0,1,2,12,CCW,-589.72775,-480.38425,-0.05,0,45.4411764706,45.4411764706
1,city_uav,gazebo_world_enu,building_235,1539,outer,0,2,3,12,CCW,-571.30475,-480.3835,-0.05,0,45.4411764706,45.4411764706
1,city_uav,gazebo_world_enu,building_235,1539,outer,0,3,4,12,CCW,-571.30525,-463.2225,-0.05,0,45.4411764706,45.4411764706
1,city_uav,gazebo_world_enu,building_235,1539,outer,0,4,5,12,CCW,-568.33375,-463.2225,-0.05,0,45.4411764706,45.4411764706
1,city_uav,gazebo_world_enu,building_235,1539,outer,0,5,6,12,CCW,-567.7395,-465.5895,-0.05,0,45.4411764706,45.4411764706
1,city_uav,gazebo_world_enu,building_235,1539,outer,0,6,7,12,CCW,-560.608,-465.58925,-0.05,0,45.4411764706,45.4411764706
1,city_uav,gazebo_world_enu,building_235,1539,outer,0,7,8,12,CCW,-560.608,-463.22225,-0.05,0,45.4411764706,45.4411764706
1,city_uav,gazebo_world_enu,building_235,1539,outer,0,8,9,12,CCW,-545.15625,-462.62975,-0.05,0,45.4411764706,45.4411764706
1,city_uav,gazebo_world_enu,building_235,1539,outer,0,9,10,12,CCW,-545.75175,-437.1845,-0.05,0,45.4411764706,45.4411764706
1,city_uav,gazebo_world_enu,building_235,1539,outer,0,10,11,12,CCW,-584.97525,-437.77775,-0.05,0,45.4411764706,45.4411764706
1,city_uav,gazebo_world_enu,building_235,1539,outer,0,11,0,12,CCW,-584.97475,-449.613,-0.05,0,45.4411764706,45.4411764706
1,city_uav,gazebo_world_enu,building_236,1540,outer,0,0,1,12,CCW,287.449,-434.7655,-0.05,0,29.1176470588,29.1176470588
1,city_uav,gazebo_world_enu,building_236,1540,outer,0,1,2,12,CCW,287.451,-457.252,-0.05,0,29.1176470588,29.1176470588
1,city_uav,gazebo_world_enu,building_236,1540,outer,0,2,3,12,CCW,307.06275,-457.25025,-0.05,0,29.1176470588,29.1176470588
1,city_uav,gazebo_world_enu,building_236,1540,outer,0,3,4,12,CCW,307.063,-459.61725,-0.05,0,29.1176470588,29.1176470588
1,city_uav,gazebo_world_enu,building_236,1540,outer,0,4,5,12,CCW,314.1945,-459.61675,-0.05,0,29.1176470588,29.1176470588
1,city_uav,gazebo_world_enu,building_236,1540,outer,0,5,6,12,CCW,314.19575,-475.594,-0.05,0,29.1176470588,29.1176470588
1,city_uav,gazebo_world_enu,building_236,1540,outer,0,6,7,12,CCW,332.619,-475.5925,-0.05,0,29.1176470588,29.1176470588
1,city_uav,gazebo_world_enu,building_236,1540,outer,0,7,8,12,CCW,332.6155,-434.7615,-0.05,0,29.1176470588,29.1176470588
1,city_uav,gazebo_world_enu,building_236,1540,outer,0,8,9,12,CCW,328.4555,-434.762,-0.05,0,29.1176470588,29.1176470588
1,city_uav,gazebo_world_enu,building_236,1540,outer,0,9,10,12,CCW,328.45475,-427.661,-0.05,0,29.1176470588,29.1176470588
1,city_uav,gazebo_world_enu,building_236,1540,outer,0,10,11,12,CCW,316.569,-427.662,-0.05,0,29.1176470588,29.1176470588
1,city_uav,gazebo_world_enu,building_236,1540,outer,0,11,0,12,CCW,316.5695,-434.763,-0.05,0,29.1176470588,29.1176470588
1,city_uav,gazebo_world_enu,building_238,1543,outer,0,0,1,12,CCW,-469.713,233.86575,-0.05,0,35.7352941176,35.7352941176
1,city_uav,gazebo_world_enu,building_238,1543,outer,0,1,2,12,CCW,-469.11775,209.604,-0.05,0,35.7352941176,35.7352941176
1,city_uav,gazebo_world_enu,building_238,1543,outer,0,2,3,12,CCW,-451.28925,209.60475,-0.05,0,35.7352941176,35.7352941176
1,city_uav,gazebo_world_enu,building_238,1543,outer,0,3,4,12,CCW,-451.28975,219.6645,-0.05,0,35.7352941176,35.7352941176
1,city_uav,gazebo_world_enu,building_238,1543,outer,0,4,5,12,CCW,-445.347,219.66475,-0.05,0,35.7352941176,35.7352941176
1,city_uav,gazebo_world_enu,building_238,1543,outer,0,5,6,12,CCW,-445.34625,204.27925,-0.05,0,35.7352941176,35.7352941176
1,city_uav,gazebo_world_enu,building_238,1543,outer,0,6,7,12,CCW,-426.3295,204.872,-0.05,0,35.7352941176,35.7352941176
1,city_uav,gazebo_world_enu,building_238,1543,outer,0,7,8,12,CCW,-427.52025,249.845,-0.05,0,35.7352941176,35.7352941176
1,city_uav,gazebo_world_enu,building_238,1543,outer,0,8,9,12,CCW,-452.47975,249.252,-0.05,0,35.7352941176,35.7352941176
1,city_uav,gazebo_world_enu,building_238,1543,outer,0,9,10,12,CCW,-452.4795,244.518,-0.05,0,35.7352941176,35.7352941176
1,city_uav,gazebo_world_enu,building_238,1543,outer,0,10,11,12,CCW,-465.5535,243.92575,-0.05,0,35.7352941176,35.7352941176
1,city_uav,gazebo_world_enu,building_238,1543,outer,0,11,0,12,CCW,-464.95875,233.866,-0.05,0,35.7352941176,35.7352941176
1,city_uav,gazebo_world_enu,building_240,1547,outer,0,0,1,12,CCW,339.1365,-244.80875,-0.05,0,30.8823529412,30.8823529412
1,city_uav,gazebo_world_enu,building_240,1547,outer,0,1,2,12,CCW,339.73425,-285.04775,-0.05,0,30.8823529412,30.8823529412
1,city_uav,gazebo_world_enu,building_240,1547,outer,0,2,3,12,CCW,356.96875,-285.04625,-0.05,0,30.8823529412,30.8823529412
1,city_uav,gazebo_world_enu,building_240,1547,outer,0,3,4,12,CCW,356.9675,-270.2525,-0.05,0,30.8823529412,30.8823529412
1,city_uav,gazebo_world_enu,building_240,1547,outer,0,4,5,12,CCW,363.50475,-270.252,-0.05,0,30.8823529412,30.8823529412
1,city_uav,gazebo_world_enu,building_240,1547,outer,0,5,6,12,CCW,364.10025,-285.04575,-0.05,0,30.8823529412,30.8823529412
1,city_uav,gazebo_world_enu,building_240,1547,outer,0,6,7,12,CCW,383.1175,-285.044,-0.05,0,30.8823529412,30.8823529412
1,city_uav,gazebo_world_enu,building_240,1547,outer,0,7,8,12,CCW,383.114,-244.805,-0.05,0,30.8823529412,30.8823529412
1,city_uav,gazebo_world_enu,building_240,1547,outer,0,8,9,12,CCW,359.3425,-244.807,-0.05,0,30.8823529412,30.8823529412
1,city_uav,gazebo_world_enu,building_240,1547,outer,0,9,10,12,CCW,358.7475,-237.706,-0.05,0,30.8823529412,30.8823529412
1,city_uav,gazebo_world_enu,building_240,1547,outer,0,10,11,12,CCW,342.70175,-237.70725,-0.05,0,30.8823529412,30.8823529412
1,city_uav,gazebo_world_enu,building_240,1547,outer,0,11,0,12,CCW,343.29675,-244.80825,-0.05,0,30.8823529412,30.8823529412
1,city_uav,gazebo_world_enu,building_241,1551,outer,0,0,1,12,CCW,-261.71425,193.63725,-0.05,0,39.8529411765,39.8529411765
1,city_uav,gazebo_world_enu,building_241,1551,outer,0,1,2,12,CCW,-222.4915,183.57975,-0.05,0,39.8529411765,39.8529411765
1,city_uav,gazebo_world_enu,building_241,1551,outer,0,2,3,12,CCW,-211.797,227.37,-0.05,0,39.8529411765,39.8529411765
1,city_uav,gazebo_world_enu,building_241,1551,outer,0,3,4,12,CCW,-221.9,229.73625,-0.05,0,39.8529411765,39.8529411765
1,city_uav,gazebo_world_enu,building_241,1551,outer,0,4,5,12,CCW,-221.30575,233.287,-0.05,0,39.8529411765,39.8529411765
1,city_uav,gazebo_world_enu,building_241,1551,outer,0,5,6,12,CCW,-251.02,240.978,-0.05,0,39.8529411765,39.8529411765
1,city_uav,gazebo_world_enu,building_241,1551,outer,0,6,7,12,CCW,-255.77325,223.817,-0.05,0,39.8529411765,39.8529411765
1,city_uav,gazebo_world_enu,building_241,1551,outer,0,7,8,12,CCW,-236.75625,219.084,-0.05,0,39.8529411765,39.8529411765
1,city_uav,gazebo_world_enu,building_241,1551,outer,0,8,9,12,CCW,-237.9445,214.35,-0.05,0,39.8529411765,39.8529411765
1,city_uav,gazebo_world_enu,building_241,1551,outer,0,9,10,12,CCW,-240.916,214.9415,-0.05,0,39.8529411765,39.8529411765
1,city_uav,gazebo_world_enu,building_241,1551,outer,0,10,11,12,CCW,-242.69825,206.65675,-0.05,0,39.8529411765,39.8529411765
1,city_uav,gazebo_world_enu,building_241,1551,outer,0,11,0,12,CCW,-257.55525,210.2065,-0.05,0,39.8529411765,39.8529411765
1,city_uav,gazebo_world_enu,building_242,1554,outer,0,0,1,12,CCW,-65.032,546.3335,-0.05,0,34.7058823529,34.7058823529
1,city_uav,gazebo_world_enu,building_242,1554,outer,0,1,2,12,CCW,-60.27775,545.15025,-0.05,0,34.7058823529,34.7058823529
1,city_uav,gazebo_world_enu,building_242,1554,outer,0,2,3,12,CCW,-63.8425,532.72325,-0.05,0,34.7058823529,34.7058823529
1,city_uav,gazebo_world_enu,building_242,1554,outer,0,3,4,12,CCW,-46.014,527.39875,-0.05,0,34.7058823529,34.7058823529
1,city_uav,gazebo_world_enu,building_242,1554,outer,0,4,5,12,CCW,-41.85525,541.601,-0.05,0,34.7058823529,34.7058823529
1,city_uav,gazebo_world_enu,building_242,1554,outer,0,5,6,12,CCW,-37.101,540.41775,-0.05,0,34.7058823529,34.7058823529
1,city_uav,gazebo_world_enu,building_242,1554,outer,0,6,7,12,CCW,-36.507,543.3765,-0.05,0,34.7058823529,34.7058823529
1,city_uav,gazebo_world_enu,building_242,1554,outer,0,7,8,12,CCW,-18.08425,538.052,-0.05,0,34.7058823529,34.7058823529
1,city_uav,gazebo_world_enu,building_242,1554,outer,0,8,9,12,CCW,-12.143,559.3555,-0.05,0,34.7058823529,34.7058823529
1,city_uav,gazebo_world_enu,building_242,1554,outer,0,9,10,12,CCW,-52.554,571.188,-0.05,0,34.7058823529,34.7058823529
1,city_uav,gazebo_world_enu,building_242,1554,outer,0,10,11,12,CCW,-56.11875,558.169,-0.05,0,34.7058823529,34.7058823529
1,city_uav,gazebo_world_enu,building_242,1554,outer,0,11,0,12,CCW,-60.87275,559.35225,-0.05,0,34.7058823529,34.7058823529
1,city_uav,gazebo_world_enu,building_243,1555,outer,0,0,1,12,CCW,-480.975,-408.7775,-0.05,0,23.8235294118,23.8235294118
1,city_uav,gazebo_world_enu,building_243,1555,outer,0,1,2,12,CCW,-480.974,-426.53,-0.05,0,23.8235294118,23.8235294118
1,city_uav,gazebo_world_enu,building_243,1555,outer,0,2,3,12,CCW,-438.77925,-427.11975,-0.05,0,23.8235294118,23.8235294118
1,city_uav,gazebo_world_enu,building_243,1555,outer,0,3,4,12,CCW,-438.18575,-411.73425,-0.05,0,23.8235294118,23.8235294118
1,city_uav,gazebo_world_enu,building_243,1555,outer,0,4,5,12,CCW,-431.6485,-411.734,-0.05,0,23.8235294118,23.8235294118
1,city_uav,gazebo_world_enu,building_243,1555,outer,0,5,6,12,CCW,-431.0555,-383.9215,-0.05,0,23.8235294118,23.8235294118
1,city_uav,gazebo_world_enu,building_243,1555,outer,0,6,7,12,CCW,-440.56425,-383.922,-0.05,0,23.8235294118,23.8235294118
1,city_uav,gazebo_world_enu,building_243,1555,outer,0,7,8,12,CCW,-440.56425,-382.14675,-0.05,0,23.8235294118,23.8235294118
1,city_uav,gazebo_world_enu,building_243,1555,outer,0,8,9,12,CCW,-478.599,-382.1485,-0.05,0,23.8235294118,23.8235294118
1,city_uav,gazebo_world_enu,building_243,1555,outer,0,9,10,12,CCW,-478.59825,-399.30925,-0.05,0,23.8235294118,23.8235294118
1,city_uav,gazebo_world_enu,building_243,1555,outer,0,10,11,12,CCW,-463.74075,-399.30875,-0.05,0,23.8235294118,23.8235294118
1,city_uav,gazebo_world_enu,building_243,1555,outer,0,11,0,12,CCW,-463.7405,-408.77675,-0.05,0,23.8235294118,23.8235294118
1,city_uav,gazebo_world_enu,building_244,1558,outer,0,0,1,13,CCW,-283.66975,-404.0335,-0.05,0,44.4117647059,44.4117647059
1,city_uav,gazebo_world_enu,building_244,1558,outer,0,1,2,13,CCW,-243.25775,-404.623,-0.05,0,44.4117647059,44.4117647059
1,city_uav,gazebo_world_enu,building_244,1558,outer,0,2,3,13,CCW,-243.258,-399.29725,-0.05,0,44.4117647059,44.4117647059
1,city_uav,gazebo_world_enu,building_244,1558,outer,0,3,4,13,CCW,-234.3435,-399.29675,-0.05,0,44.4117647059,44.4117647059
1,city_uav,gazebo_world_enu,building_244,1558,outer,0,4,5,13,CCW,-231.3725,-392.1955,-0.05,0,44.4117647059,44.4117647059
1,city_uav,gazebo_world_enu,building_244,1558,outer,0,5,6,13,CCW,-231.37325,-379.76875,-0.05,0,44.4117647059,44.4117647059
1,city_uav,gazebo_world_enu,building_244,1558,outer,0,6,7,13,CCW,-243.259,-379.7695,-0.05,0,44.4117647059,44.4117647059
1,city_uav,gazebo_world_enu,building_244,1558,outer,0,7,8,13,CCW,-242.666,-359.058,-0.05,0,44.4117647059,44.4117647059
1,city_uav,gazebo_world_enu,building_244,1558,outer,0,8,9,13,CCW,-266.43775,-359.0595,-0.05,0,44.4117647059,44.4117647059
1,city_uav,gazebo_world_enu,building_244,1558,outer,0,9,10,13,CCW,-266.4365,-377.40375,-0.05,0,44.4117647059,44.4117647059
1,city_uav,gazebo_world_enu,building_244,1558,outer,0,10,11,13,CCW,-269.408,-377.404,-0.05,0,44.4117647059,44.4117647059
1,city_uav,gazebo_world_enu,building_244,1558,outer,0,11,12,13,CCW,-269.4075,-385.6885,-0.05,0,44.4117647059,44.4117647059
1,city_uav,gazebo_world_enu,building_244,1558,outer,0,12,0,13,CCW,-283.0765,-385.0975,-0.05,0,44.4117647059,44.4117647059
1,city_uav,gazebo_world_enu,building_245,1559,outer,0,0,1,12,CCW,-86.99225,120.2705,-0.05,0,45.8823529412,45.8823529412
1,city_uav,gazebo_world_enu,building_245,1559,outer,0,1,2,12,CCW,-66.19225,116.1295,-0.05,0,45.8823529412,45.8823529412
1,city_uav,gazebo_world_enu,building_245,1559,outer,0,2,3,12,CCW,-65.004,120.272,-0.05,0,45.8823529412,45.8823529412
1,city_uav,gazebo_world_enu,building_245,1559,outer,0,3,4,12,CCW,-45.3925,115.53925,-0.05,0,45.8823529412,45.8823529412
1,city_uav,gazebo_world_enu,building_245,1559,outer,0,4,5,12,CCW,-35.887,159.92125,-0.05,0,45.8823529412,45.8823529412
1,city_uav,gazebo_world_enu,building_245,1559,outer,0,5,6,12,CCW,-76.89275,168.79475,-0.05,0,45.8823529412,45.8823529412
1,city_uav,gazebo_world_enu,building_245,1559,outer,0,6,7,12,CCW,-81.0515,151.042,-0.05,0,45.8823529412,45.8823529412
1,city_uav,gazebo_world_enu,building_245,1559,outer,0,7,8,12,CCW,-65.6,147.4925,-0.05,0,45.8823529412,45.8823529412
1,city_uav,gazebo_world_enu,building_245,1559,outer,0,8,9,12,CCW,-66.78825,143.35025,-0.05,0,45.8823529412,45.8823529412
1,city_uav,gazebo_world_enu,building_245,1559,outer,0,9,10,12,CCW,-63.2225,142.7585,-0.05,0,45.8823529412,45.8823529412
1,city_uav,gazebo_world_enu,building_245,1559,outer,0,10,11,12,CCW,-65.005,135.6575,-0.05,0,45.8823529412,45.8823529412
1,city_uav,gazebo_world_enu,building_245,1559,outer,0,11,0,12,CCW,-82.8335,139.7985,-0.05,0,45.8823529412,45.8823529412
1,city_uav,gazebo_world_enu,building_247,1562,outer,0,0,1,12,CCW,84.16775,12.58325,-0.05,0,42.2058823529,42.2058823529
1,city_uav,gazebo_world_enu,building_247,1562,outer,0,1,2,12,CCW,84.17075,-26.47225,-0.05,0,42.2058823529,42.2058823529
1,city_uav,gazebo_world_enu,building_247,1562,outer,0,2,3,12,CCW,118.04475,-26.46975,-0.05,0,42.2058823529,42.2058823529
1,city_uav,gazebo_world_enu,building_247,1562,outer,0,3,4,12,CCW,118.0455,-34.1625,-0.05,0,42.2058823529,42.2058823529
1,city_uav,gazebo_world_enu,building_247,1562,outer,0,4,5,12,CCW,126.36525,-34.162,-0.05,0,42.2058823529,42.2058823529
1,city_uav,gazebo_world_enu,building_247,1562,outer,0,5,6,12,CCW,126.36475,-26.46925,-0.05,0,42.2058823529,42.2058823529
1,city_uav,gazebo_world_enu,building_247,1562,outer,0,6,7,12,CCW,132.902,-26.46875,-0.05,0,42.2058823529,42.2058823529
1,city_uav,gazebo_world_enu,building_247,1562,outer,0,7,8,12,CCW,132.89875,14.36225,-0.05,0,42.2058823529,42.2058823529
1,city_uav,gazebo_world_enu,building_247,1562,outer,0,8,9,12,CCW,115.0705,14.361,-0.05,0,42.2058823529,42.2058823529
1,city_uav,gazebo_world_enu,building_247,1562,outer,0,9,10,12,CCW,114.47675,4.301,-0.05,0,42.2058823529,42.2058823529
1,city_uav,gazebo_world_enu,building_247,1562,outer,0,10,11,12,CCW,107.93975,4.3005,-0.05,0,42.2058823529,42.2058823529
1,city_uav,gazebo_world_enu,building_247,1562,outer,0,11,0,12,CCW,107.93925,12.585,-0.05,0,42.2058823529,42.2058823529
1,city_uav,gazebo_world_enu,building_249,1567,outer,0,0,1,13,CCW,-457.789,-589.26075,-0.05,0,37.7941176471,37.7941176471
1,city_uav,gazebo_world_enu,building_249,1567,outer,0,1,2,13,CCW,-453.03475,-589.2605,-0.05,0,37.7941176471,37.7941176471
1,city_uav,gazebo_world_enu,building_249,1567,outer,0,2,3,13,CCW,-453.0345,-593.40275,-0.05,0,37.7941176471,37.7941176471
1,city_uav,gazebo_world_enu,building_249,1567,outer,0,3,4,13,CCW,-441.74275,-593.994,-0.05,0,37.7941176471,37.7941176471
1,city_uav,gazebo_world_enu,building_249,1567,outer,0,4,5,13,CCW,-441.743,-589.26,-0.05,0,37.7941176471,37.7941176471
1,city_uav,gazebo_world_enu,building_249,1567,outer,0,5,6,13,CCW,-413.2165,-589.25875,-0.05,0,37.7941176471,37.7941176471
1,city_uav,gazebo_world_enu,building_249,1567,outer,0,6,7,13,CCW,-412.0285,-576.83175,-0.05,0,37.7941176471,37.7941176471
1,city_uav,gazebo_world_enu,building_249,1567,outer,0,7,8,13,CCW,-413.21775,-566.18025,-0.05,0,37.7941176471,37.7941176471
1,city_uav,gazebo_world_enu,building_249,1567,outer,0,8,9,13,CCW,-432.23525,-566.18125,-0.05,0,37.7941176471,37.7941176471
1,city_uav,gazebo_world_enu,building_249,1567,outer,0,9,10,13,CCW,-432.2355,-562.63075,-0.05,0,37.7941176471,37.7941176471
1,city_uav,gazebo_world_enu,building_249,1567,outer,0,10,11,13,CCW,-439.367,-562.631,-0.05,0,37.7941176471,37.7941176471
1,city_uav,gazebo_world_enu,building_249,1567,outer,0,11,12,13,CCW,-439.36775,-547.83725,-0.05,0,37.7941176471,37.7941176471
1,city_uav,gazebo_world_enu,building_249,1567,outer,0,12,0,13,CCW,-457.19675,-547.838,-0.05,0,37.7941176471,37.7941176471
1,city_uav,gazebo_world_enu,building_250,1568,outer,0,0,1,13,CCW,-489.31575,48.6465,-0.05,0,34.2647058824,34.2647058824
1,city_uav,gazebo_world_enu,building_250,1568,outer,0,1,2,13,CCW,-485.749,22.6095,-0.05,0,34.2647058824,34.2647058824
1,city_uav,gazebo_world_enu,building_250,1568,outer,0,2,3,13,CCW,-443.55525,29.12075,-0.05,0,34.2647058824,34.2647058824
1,city_uav,gazebo_world_enu,building_250,1568,outer,0,3,4,13,CCW,-447.122,52.7905,-0.05,0,34.2647058824,34.2647058824
1,city_uav,gazebo_world_enu,building_250,1568,outer,0,4,5,13,CCW,-444.15075,53.3825,-0.05,0,34.2647058824,34.2647058824
1,city_uav,gazebo_world_enu,building_250,1568,outer,0,5,6,13,CCW,-447.123,72.91025,-0.05,0,34.2647058824,34.2647058824
1,city_uav,gazebo_world_enu,building_250,1568,outer,0,6,7,13,CCW,-466.734,69.9505,-0.05,0,34.2647058824,34.2647058824
1,city_uav,gazebo_world_enu,building_250,1568,outer,0,7,8,13,CCW,-464.35625,52.198,-0.05,0,34.2647058824,34.2647058824
1,city_uav,gazebo_world_enu,building_250,1568,outer,0,8,9,13,CCW,-467.3275,51.60625,-0.05,0,34.2647058824,34.2647058824
1,city_uav,gazebo_world_enu,building_250,1568,outer,0,9,10,13,CCW,-467.3275,53.3815,-0.05,0,34.2647058824,34.2647058824
1,city_uav,gazebo_world_enu,building_250,1568,outer,0,10,11,13,CCW,-471.4875,53.973,-0.05,0,34.2647058824,34.2647058824
1,city_uav,gazebo_world_enu,building_250,1568,outer,0,11,12,13,CCW,-475.05325,52.1975,-0.05,0,34.2647058824,34.2647058824
1,city_uav,gazebo_world_enu,building_250,1568,outer,0,12,0,13,CCW,-474.45875,50.42225,-0.05,0,34.2647058824,34.2647058824
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,0,1,14,CCW,547.15325,-406.33825,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,1,2,14,CCW,547.15475,-424.09075,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,2,3,14,CCW,563.20075,-424.08925,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,3,4,14,CCW,563.20125,-429.415,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,4,5,14,CCW,566.17275,-429.41475,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,5,6,14,CCW,566.769,-448.9425,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,6,7,14,CCW,588.1635,-448.34875,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,7,8,14,CCW,588.1615,-427.04575,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,8,9,14,CCW,599.453,-427.0445,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,9,10,14,CCW,599.4515,-411.659,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,10,11,14,CCW,587.56575,-411.66025,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,11,12,14,CCW,587.5655,-409.885,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,12,13,14,CCW,578.05675,-409.88575,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_251,1570,outer,0,13,0,14,CCW,578.0565,-406.33525,-0.05,0,22.5,22.5
1,city_uav,gazebo_world_enu,building_252,1575,outer,0,0,1,14,CCW,-397.782,-244.85825,-0.05,0,30.4411764706,30.4411764706
