t_s,drone_x,drone_y,drone_z,drone_speed_mps,drone_accel_mps2,drone_yaw_rad,drone_yawrate_rads,trailer_x,trailer_y,trailer_speed_mps,dist_xy_m,replan_count,phase,captured,track_err_m,track_err_dense_m
88.5,22.058,-73.736,10.0,10.0018,0.0005,-2.30861,0.0,-69.0,-600.0,6.0,534.9279,9,pursuit,0,0.6737,0.0235
88.6,21.386,-74.476,10.0,10.0019,0.0005,-2.30861,-0.0,-68.4,-600.0,6.0,533.9817,9,pursuit,0,0.3265,0.0316
88.7,20.713,-75.216,10.0,10.0019,0.0005,-2.30862,-0.0,-67.8,-600.0,6.0,533.0379,9,pursuit,0,0.2521,0.0709
88.8,20.04,-75.956,10.0,10.002,0.0005,-2.30861,0.0,-67.2,-600.0,6.0,532.0965,9,pursuit,0,0.7481,0.0158
88.9,19.367,-76.696,10.0,10.002,0.0005,-2.30861,0.0,-66.6,-600.0,6.0,531.1575,9,pursuit,0,0.1696,0.0393
89.0,18.694,-77.436,10.0,10.0021,0.0005,-2.30861,-0.0,-66.0,-600.0,6.0,530.2209,9,pursuit,0,0.4089,0.0631
89.1,18.022,-78.177,10.0,10.0021,0.0005,-2.30862,-0.0,-65.4,-600.0,6.0,529.2868,9,pursuit,0,0.5913,0.008
89.2,17.349,-78.917,10.0,10.0022,0.0005,-2.30861,0.0,-64.8,-600.0,6.0,528.3551,9,pursuit,0,0.0128,0.0471
89.3,16.676,-79.657,10.0,10.0022,0.0005,-2.30861,0.0,-64.2,-600.0,6.0,527.4258,9,pursuit,0,0.5657,0.0553
89.4,16.003,-80.397,10.0,10.0023,0.0005,-2.30861,-0.0,-63.6,-600.0,6.0,526.4991,9,pursuit,0,0.4345,0.0002
89.5,15.33,-81.137,10.0,10.0023,0.0005,-2.30862,-0.0,-63.0,-600.0,6.0,525.5748,9,pursuit,0,0.144,0.055
89.6,14.657,-81.877,10.0,10.0024,0.0005,-2.30862,0.0,-62.4,-600.0,6.0,524.653,9,pursuit,0,0.7225,0.0474
89.7,13.985,-82.617,10.0,10.0024,0.0005,-2.30862,0.0,-61.8,-600.0,6.0,523.7338,9,pursuit,0,0.2778,0.0077
89.8,13.312,-83.357,10.0,10.0025,0.0005,-2.30862,-0.0,-61.2,-600.0,6.0,522.817,9,pursuit,0,0.3007,0.0629
89.9,12.639,-84.097,10.0,10.0025,0.0004,-2.30861,0.0001,-60.6,-600.0,6.0,521.9028,9,pursuit,0,0.6995,0.0395
90.0,11.966,-84.838,10.0,10.0026,0.0004,-2.30861,-0.0001,-60.0,-600.0,6.0,520.9912,9,pursuit,0,0.1211,0.0157
90.1,11.293,-85.578,10.0,10.0026,0.0004,-2.30861,0.0,-59.4,-600.0,6.0,520.0821,9,pursuit,0,0.4574,0.0708
90.2,10.62,-86.318,10.0,10.0026,0.0004,-2.30861,0.0,-58.8,-600.0,6.0,519.1756,9,pursuit,0,0.5429,0.0316
90.3,9.948,-87.058,10.0,10.0027,0.0003,-2.3086,0.0001,-58.2,-600.0,6.0,518.2717,9,pursuit,0,0.0356,0.0236
90.4,9.385,-87.849,10.0,9.7027,-3.0,-2.1886,1.2,-57.6,-600.0,6.0,517.3704,10,pursuit,0,2.2371,2.2371
90.5,8.937,-88.675,10.0,9.4027,-3.0,-2.0686,1.2,-57.0,-600.0,6.0,516.4356,10,pursuit,0,1.6989,1.6989
90.6,8.591,-89.545,10.0,9.3561,-0.4655,-1.9486,1.2,-56.4,-600.0,6.0,515.4823,10,pursuit,0,1.4804,1.4804
90.7,8.35,-90.46,10.0,9.4626,1.0648,-1.8286,1.2,-55.8,-600.0,6.0,514.5006,10,pursuit,0,1.6508,1.6498
90.8,8.218,-91.412,10.0,9.6118,1.4919,-1.7086,1.2,-55.2,-600.0,6.0,513.488,10,pursuit,0,1.8349,1.7815
90.9,8.201,-92.387,10.0,9.7554,1.4361,-1.5886,1.2,-54.6,-600.0,6.0,512.453,10,pursuit,0,1.8763,1.7994
91.0,8.301,-93.368,10.0,9.8619,1.0655,-1.4686,1.2,-54.0,-600.0,6.0,511.4095,10,pursuit,0,1.7056,1.6975
91.1,8.509,-94.339,10.0,9.9296,0.6768,-1.36039,1.0821,-53.4,-600.0,6.0,510.3752,10,pursuit,0,1.6547,1.4918
91.2,8.759,-95.305,10.0,9.9772,0.4759,-1.31728,0.4311,-52.8,-600.0,6.0,509.3638,10,pursuit,0,1.263,1.2408
91.3,9.012,-96.272,10.0,9.9966,0.1943,-1.31478,0.025,-52.2,-600.0,6.0,508.363,10,pursuit,0,1.4625,0.9888
91.4,9.244,-97.246,10.0,10.0109,0.1427,-1.33715,-0.2237,-51.6,-600.0,6.0,507.3613,10,pursuit,0,0.7612,0.7562
91.5,9.443,-98.228,10.0,10.0183,0.0734,-1.37107,-0.3392,-51.0,-600.0,6.0,506.3505,10,pursuit,0,1.0362,0.5614
91.6,9.605,-99.217,10.0,10.0203,0.0203,-1.40798,-0.3691,-50.4,-600.0,6.0,505.3279,10,pursuit,0,0.8308,0.4112
91.7,9.732,-100.211,10.0,10.0182,-0.021,-1.44403,-0.3604,-49.8,-600.0,6.0,504.2944,10,pursuit,0,0.3731,0.27
91.8,9.828,-101.207,10.0,10.015,-0.032,-1.47469,-0.3066,-49.2,-600.0,6.0,503.2519,10,pursuit,0,1.2699,0.1785
91.9,9.898,-102.206,10.0,10.0118,-0.0322,-1.50048,-0.2579,-48.6,-600.0,6.0,502.203,10,pursuit,0,0.5219,0.1498
92.0,9.948,-103.206,10.0,10.0091,-0.0263,-1.52144,-0.2096,-48.0,-600.0,6.0,501.1496,10,pursuit,0,0.4903,0.0531
92.1,9.98,-104.206,10.0,10.0072,-0.0192,-1.53799,-0.1655,-47.4,-600.0,6.0,500.0932,10,pursuit,0,1.3248,0.1371
92.2,10.002,-105.206,10.0,10.0061,-0.0109,-1.54884,-0.1085,-46.8,-600.0,6.0,499.0348,10,pursuit,0,0.3242,0.0239
92.3,10.015,-106.207,10.0,10.0053,-0.0082,-1.55845,-0.0961,-46.2,-600.0,6.0,497.9753,10,pursuit,0,0.6764,0.0869
92.4,10.021,-107.207,10.0,10.0048,-0.0052,-1.56463,-0.0618,-45.6,-600.0,6.0,496.9152,10,pursuit,0,1.0486,0.0951
92.5,10.022,-108.208,10.0,10.0043,-0.0049,-1.56936,-0.0474,-45.0,-600.0,6.0,495.8548,10,pursuit,0,0.0503,0.0278
92.6,10.022,-109.208,10.0,10.0039,-0.0041,-1.57086,-0.015,-44.4,-600.0,6.0,494.7943,10,pursuit,0,0.9525,0.0181
92.7,10.021,-110.208,10.0,10.0034,-0.0052,-1.5719,-0.0104,-43.8,-600.0,6.0,493.7342,10,pursuit,0,0.565,0.0132
92.8,10.021,-111.209,10.0,10.0031,-0.0029,-1.57075,0.0115,-43.2,-600.0,6.0,492.6746,10,pursuit,0,0.4354,0.031
92.9,10.022,-112.209,10.0,10.0029,-0.002,-1.57049,0.0026,-42.6,-600.0,6.0,491.6156,10,pursuit,0,0.8472,0.1086
93.0,10.023,-113.209,10.0,10.0027,-0.0014,-1.56977,0.0072,-42.0,-600.0,6.0,490.5571,10,pursuit,0,0.1531,0.0056
93.1,10.024,-114.21,10.0,10.0025,-0.0023,-1.56943,0.0034,-41.4,-600.0,6.0,489.4992,10,pursuit,0,0.9194,0.0467
93.2,10.026,-115.21,10.0,10.0021,-0.0045,-1.56883,0.006,-40.8,-600.0,6.0,488.4418,10,pursuit,0,0.0811,0.0498
93.3,10.028,-116.21,10.0,10.0009,-0.0116,-1.56875,0.0008,-40.2,-600.0,6.0,487.3851,10,pursuit,0,0.8068,0.0108
93.4,10.03,-117.21,10.0,9.9991,-0.018,-1.56872,0.0003,-39.6,-600.0,6.0,486.3289,10,pursuit,0,0.1934,0.0791
93.5,10.031,-118.209,10.0,9.9969,-0.0219,-1.56969,-0.0097,-39.0,-600.0,6.0,485.2735,10,pursuit,0,0.5348,0.0336
93.6,10.03,-119.209,10.0,9.9946,-0.0228,-1.57218,-0.0249,-38.4,-600.0,6.0,484.2186,10,pursuit,0,0.4649,0.0385
93.7,10.023,-120.208,10.0,9.9921,-0.0251,-1.57752,-0.0535,-37.8,-600.0,6.0,483.1643,10,pursuit,0,0.1296,0.0681
93.8,10.008,-121.207,10.0,9.9901,-0.0204,-1.58536,-0.0784,-37.2,-600.0,6.0,482.1102,10,pursuit,0,0.6127,0.0382
93.9,9.981,-122.205,10.0,9.9882,-0.019,-1.59778,-0.1242,-36.6,-600.0,6.0,481.0562,10,pursuit,0,0.3884,0.0435
94.0,9.938,-123.203,10.0,9.9872,-0.0096,-1.61423,-0.1645,-36.0,-600.0,6.0,480.002,10,pursuit,0,0.0596,0.0809
94.1,9.873,-124.2,10.0,9.9871,-0.0018,-1.63587,-0.2164,-35.4,-600.0,6.0,478.9475,10,pursuit,0,0.3324,0.0865
94.2,9.782,-125.194,10.0,9.9874,0.0029,-1.66257,-0.267,-34.8,-600.0,6.0,477.8927,10,pursuit,0,0.5853,0.119
94.3,9.659,-126.186,10.0,9.9881,0.0071,-1.69442,-0.3185,-34.2,-600.0,6.0,476.8383,10,pursuit,0,0.4528,0.1497
94.4,9.5,-127.172,10.0,9.9888,0.0069,-1.7306,-0.3618,-33.6,-600.0,6.0,475.785,10,pursuit,0,0.2859,0.1849
94.5,9.302,-128.151,10.0,9.9894,0.0066,-1.7696,-0.39,-33.0,-600.0,6.0,474.7344,10,pursuit,0,0.2048,0.199
94.6,9.066,-129.122,10.0,9.9901,0.0068,-1.81005,-0.4045,-32.4,-600.0,6.0,473.6883,10,pursuit,0,0.2364,0.2116
94.7,8.79,-130.082,10.0,9.9908,0.0075,-1.85058,-0.4054,-31.8,-600.0,6.0,472.6484,10,pursuit,0,0.3516,0.198
94.8,8.477,-131.031,10.0,9.9917,0.0085,-1.88946,-0.3888,-31.2,-600.0,6.0,471.6167,10,pursuit,0,0.5102,0.1861
94.9,8.129,-131.968,10.0,9.9926,0.0096,-1.92586,-0.364,-30.6,-600.0,6.0,470.5946,10,pursuit,0,0.5479,0.1569
95.0,7.751,-132.893,10.0,9.9937,0.0101,-1.95882,-0.3296,-30.0,-600.0,6.0,469.583,10,pursuit,0,0.3485,0.1361
95.1,7.346,-133.806,10.0,9.9947,0.0101,-1.9883,-0.2948,-29.4,-600.0,6.0,468.5824,10,pursuit,0,0.1497,0.1201
95.2,6.917,-134.709,10.0,9.9956,0.0095,-2.01406,-0.2576,-28.8,-600.0,6.0,467.5929,10,pursuit,0,0.1473,0.0902
95.3,6.469,-135.603,10.0,9.9965,0.0084,-2.03619,-0.2214,-28.2,-600.0,6.0,466.6141,10,pursuit,0,0.3686,0.0666
95.4,6.002,-136.487,10.0,9.9972,0.0071,-2.05612,-0.1992,-27.6,-600.0,6.0,465.6454,10,pursuit,0,0.6148,0.0506
95.5,5.523,-137.364,10.0,9.9977,0.0057,-2.07082,-0.147,-27.0,-600.0,6.0,464.6866,10,pursuit,0,0.3881,0.04
95.6,5.032,-138.236,10.0,9.9982,0.0045,-2.08343,-0.1261,-26.4,-600.0,6.0,463.7359,10,pursuit,0,0.1319,0.036
95.7,4.534,-139.102,10.0,9.9985,0.0034,-2.09234,-0.0891,-25.8,-600.0,6.0,462.7927,10,pursuit,0,0.1333,0.0385
95.8,4.03,-139.966,10.0,9.9988,0.0027,-2.09953,-0.0719,-25.2,-600.0,6.0,461.8557,10,pursuit,0,0.3992,0.0468
95.9,3.521,-140.827,10.0,9.999,0.0021,-2.1047,-0.0518,-24.6,-600.0,6.0,460.9242,10,pursuit,0,0.6008,0.0587
96.0,3.008,-141.685,10.0,9.9992,0.0018,-2.1092,-0.045,-24.0,-600.0,6.0,459.9975,10,pursuit,0,0.332,0.055
96.1,2.493,-142.542,10.0,9.9994,0.0017,-2.11218,-0.0298,-23.4,-600.0,6.0,459.0752,10,pursuit,0,0.063,0.0423
96.2,1.976,-143.398,10.0,9.9995,0.0016,-2.11373,-0.0155,-22.8,-600.0,6.0,458.1568,10,pursuit,0,0.2061,0.03
96.3,1.459,-144.254,10.0,9.9997,0.0016,-2.11424,-0.0051,-22.2,-600.0,6.0,457.2415,10,pursuit,0,0.4738,0.0184
96.4,0.942,-145.11,10.0,9.9998,0.0017,-2.11407,0.0018,-21.6,-600.0,6.0,456.329,10,pursuit,0,0.5263,0.0084
96.5,0.426,-145.966,10.0,10.0,0.0018,-2.11362,0.0044,-21.0,-600.0,6.0,455.4189,10,pursuit,0,0.2593,0.0082
96.6,-0.09,-146.823,10.0,10.0002,0.0019,-2.11304,0.0058,-20.4,-600.0,6.0,454.5111,10,pursuit,0,0.0088,0.0174
96.7,-0.606,-147.68,10.0,10.0004,0.0017,-2.11263,0.0041,-19.8,-600.0,6.0,453.6056,10,pursuit,0,0.2729,0.0274
96.8,-1.121,-148.537,10.0,10.0006,0.0019,-2.11224,0.0039,-19.2,-600.0,6.0,452.7024,10,pursuit,0,0.5383,0.0373
96.9,-1.636,-149.394,10.0,10.0008,0.002,-2.1119,0.0034,-18.6,-600.0,6.0,451.8016,10,pursuit,0,0.4618,0.0471
97.0,-2.151,-150.251,10.0,10.001,0.0021,-2.1116,0.003,-18.0,-600.0,6.0,450.9032,10,pursuit,0,0.1968,0.0566
97.1,-2.666,-151.109,10.0,10.0012,0.0022,-2.11137,0.0023,-17.4,-600.0,6.0,450.0072,10,pursuit,0,0.068,0.0602
97.2,-3.181,-151.966,10.0,10.0014,0.0023,-2.11121,0.0016,-16.8,-600.0,6.0,449.1137,10,pursuit,0,0.3324,0.0509
97.3,-3.695,-152.824,10.0,10.0017,0.0023,-2.11112,0.0009,-16.2,-600.0,6.0,448.2228,10,pursuit,0,0.5967,0.0417
97.4,-4.21,-153.682,10.0,10.0019,0.0023,-2.11108,0.0004,-15.6,-600.0,6.0,447.3344,10,pursuit,0,0.4035,0.0326
97.5,-4.724,-154.54,10.0,10.0021,0.0023,-2.11107,0.0001,-15.0,-600.0,6.0,446.4487,10,pursuit,0,0.1393,0.0235
97.6,-5.239,-155.397,10.0,10.0024,0.0023,-2.11111,-0.0004,-14.4,-600.0,6.0,445.5656,10,pursuit,0,0.1249,0.0145
97.7,-5.753,-156.255,10.0,10.0026,0.0023,-2.11119,-0.0008,-13.8,-600.0,6.0,444.6852,10,pursuit,0,0.3891,0.0057
97.8,-6.268,-157.113,10.0,10.0028,0.0023,-2.11129,-0.001,-13.2,-600.0,6.0,443.8075,10,pursuit,0,0.6112,0.0043
97.9,-6.783,-157.97,10.0,10.003,0.0022,-2.11136,-0.0007,-12.6,-600.0,6.0,442.9326,10,pursuit,0,0.347,0.013
98.0,-7.298,-158.828,10.0,10.0033,0.0022,-2.11148,-0.0012,-12.0,-600.0,6.0,442.0604,10,pursuit,0,0.0828,0.022
98.1,-7.813,-159.686,10.0,10.0035,0.0022,-2.11156,-0.0009,-11.4,-600.0,6.0,441.1911,10,pursuit,0,0.1818,0.0312
98.2,-8.328,-160.543,10.0,10.0037,0.0022,-2.11157,-0.0001,-10.8,-600.0,6.0,440.3245,10,pursuit,0,0.4463,0.0404
98.3,-8.843,-161.401,10.0,10.0038,0.0006,-2.11192,-0.0035,-10.2,-600.0,6.0,439.4608,10,pursuit,0,0.5541,0.0497
98.4,-9.358,-162.258,10.0,10.0038,0.0004,-2.11185,0.0007,-9.6,-600.0,6.0,438.6,10,pursuit,0,0.2894,0.0591
98.5,-9.873,-163.116,10.0,10.0039,0.0005,-2.11198,-0.0013,-9.0,-600.0,6.0,437.742,10,pursuit,0,0.0247,0.0578
98.6,-10.389,-163.973,10.0,10.0035,-0.0038,-2.11219,-0.0021,-8.4,-600.0,6.0,436.8869,10,pursuit,0,0.2406,0.0481
98.7,-10.905,-164.83,10.0,10.003,-0.005,-2.11292,-0.0072,-7.8,-600.0,6.0,436.0348,10,pursuit,0,0.5059,0.0382
98.8,-11.421,-165.687,10.0,10.0023,-0.0065,-2.11307,-0.0015,-7.2,-600.0,6.0,435.186,10,pursuit,0,0.4944,0.0282
98.9,-11.938,-166.543,10.0,10.0016,-0.0072,-2.11319,-0.0012,-6.6,-600.0,6.0,434.3403,10,pursuit,0,0.229,0.0182
99.0,-12.453,-167.4,10.0,10.0008,-0.0077,-2.11249,0.007,-6.0,-600.0,6.0,433.4975,10,pursuit,0,0.0365,0.0082
99.1,-12.968,-168.258,10.0,10.0001,-0.0078,-2.11108,0.0141,-5.4,-600.0,6.0,432.6575,10,pursuit,0,0.3018,0.0023
99.2,-13.479,-169.117,10.0,9.9992,-0.0083,-2.1078,0.0328,-4.8,-600.0,6.0,431.8196,10,pursuit,0,0.567,0.0133
99.3,-13.988,-169.978,10.0,9.9984,-0.0085,-2.10453,0.0327,-4.2,-600.0,6.0,430.9831,10,pursuit,0,0.433,0.025
99.4,-14.492,-170.841,10.0,9.9974,-0.0096,-2.09958,0.0494,-3.6,-600.0,6.0,430.1479,10,pursuit,0,0.1697,0.0368
99.5,-14.99,-171.708,10.0,9.9965,-0.0093,-2.09209,0.075,-3.0,-600.0,6.0,429.3131,10,pursuit,0,0.0985,0.0484
99.6,-15.479,-172.579,10.0,9.9955,-0.0097,-2.08247,0.0962,-2.4,-600.0,6.0,428.4774,10,pursuit,0,0.3555,0.0594
99.7,-15.959,-173.456,10.0,9.9947,-0.0084,-2.07114,0.1133,-1.8,-600.0,6.0,427.6397,10,pursuit,0,0.6106,0.069
99.8,-16.426,-174.34,10.0,9.994,-0.0069,-2.05733,0.1381,-1.2,-600.0,6.0,426.7991,10,pursuit,0,0.396,0.0772
99.9,-16.879,-175.231,10.0,9.9934,-0.0063,-2.04077,0.1655,-0.6,-600.0,6.0,425.9546,10,pursuit,0,0.1579,0.0843
100.0,-17.314,-176.13,10.0,9.9931,-0.0031,-2.02175,0.1902,-0.0,-600.0,6.0,425.1047,10,pursuit,0,0.1329,0.0905
100.1,-17.731,-177.038,10.0,9.9928,-0.0028,-2.00062,0.2113,0.6,-600.0,6.0,424.2484,10,pursuit,0,0.3572,0.0963
100.2,-18.125,-177.956,10.0,9.9926,-0.0019,-1.97695,0.2367,1.2,-600.0,6.0,423.3851,10,pursuit,0,0.5901,0.1028
100.3,-18.496,-178.884,10.0,9.9926,0.0001,-1.95122,0.2573,1.8,-600.0,6.0,422.5138,10,pursuit,0,0.4338,0.1109
100.4,-18.841,-179.822,10.0,9.9927,0.0013,-1.92323,0.2799,2.4,-600.0,6.0,421.634,10,pursuit,0,0.2223,0.1211
100.5,-19.153,-180.772,10.0,9.9996,0.0685,-1.88736,0.3587,3.0,-600.0,6.0,420.7453,11,pursuit,0,0.899,0.8694
100.6,-19.419,-181.736,10.0,10.0027,0.0316,-1.84015,0.4722,3.6,-600.0,6.0,419.8447,11,pursuit,0,0.6318,0.6313
100.7,-19.638,-182.712,10.0,10.003,0.003,-1.79192,0.4823,4.2,-600.0,6.0,418.9299,11,pursuit,0,0.4467,0.4436
100.8,-19.815,-183.697,10.0,10.0018,-0.0124,-1.74825,0.4367,4.8,-600.0,6.0,418.0026,11,pursuit,0,0.5414,0.2922
100.9,-19.954,-184.687,10.0,10.0003,-0.0145,-1.71071,0.3754,5.4,-600.0,6.0,417.0661,11,pursuit,0,0.5674,0.1952
101.0,-20.062,-185.681,10.0,9.9992,-0.011,-1.67834,0.3237,6.0,-600.0,6.0,416.1231,11,pursuit,0,0.1913,0.117
101.1,-20.145,-186.678,10.0,9.9986,-0.006,-1.65465,0.2369,6.6,-600.0,6.0,415.1757,11,pursuit,0,0.8379,0.0859
101.2,-20.209,-187.675,10.0,9.9984,-0.0028,-1.63472,0.1994,7.2,-600.0,6.0,414.226,11,pursuit,0,0.1216,0.0756
101.3,-20.26,-188.674,10.0,9.9983,-0.0001,-1.62175,0.1296,7.8,-600.0,6.0,413.2748,11,pursuit,0,0.8786,0.0894
101.4,-20.3,-189.673,10.0,9.9985,0.001,-1.61122,0.1053,8.4,-600.0,6.0,412.3233,11,pursuit,0,0.2684,0.0237
101.5,-20.334,-190.672,10.0,9.9986,0.0014,-1.60457,0.0665,9.0,-600.0,6.0,411.3718,11,pursuit,0,0.733,0.1084
101.6,-20.363,-191.672,10.0,9.9987,0.0014,-1.59991,0.0466,9.6,-600.0,6.0,410.4208,11,pursuit,0,0.5315,0.0307
101.7,-20.39,-192.671,10.0,9.9989,0.0013,-1.59696,0.0295,10.2,-600.0,6.0,409.4705,11,pursuit,0,0.4699,0.0768
101.8,-20.413,-193.671,10.0,9.999,0.0015,-1.59469,0.0227,10.8,-600.0,6.0,408.5211,11,pursuit,0,0.8398,0.0833
101.9,-20.436,-194.671,10.0,9.9992,0.0017,-1.59371,0.0098,11.4,-600.0,6.0,407.5726,11,pursuit,0,0.1613,0.0173
102.0,-20.459,-195.67,10.0,9.9994,0.0021,-1.59358,0.0013,12.0,-600.0,6.0,406.6253,11,pursuit,0,1.1223,0.0817
102.1,-20.482,-196.67,10.0,9.9996,0.0025,-1.594,-0.0042,12.6,-600.0,6.0,405.679,11,pursuit,0,0.1225,0.0521
102.2,-20.506,-197.67,10.0,9.9999,0.0029,-1.59461,-0.0061,13.2,-600.0,6.0,404.7341,11,pursuit,0,0.8777,0.0595
102.3,-20.531,-198.669,10.0,10.0003,0.0034,-1.59523,-0.0062,13.8,-600.0,6.0,403.7904,11,pursuit,0,0.3072,0.0237
102.4,-20.555,-199.669,10.0,10.0006,0.0037,-1.59574,-0.0051,14.4,-600.0,6.0,402.8479,11,pursuit,0,0.6929,0.0673
102.5,-20.581,-200.669,10.0,10.001,0.004,-1.5961,-0.0036,15.0,-600.0,6.0,401.9067,11,pursuit,0,0.3347,0.069
102.6,-20.606,-201.669,10.0,10.0014,0.0039,-1.59635,-0.0025,15.6,-600.0,6.0,400.9668,11,pursuit,0,0.6655,0.0306
102.7,-20.632,-202.669,10.0,10.0018,0.0042,-1.59647,-0.0012,16.2,-600.0,6.0,400.0282,11,pursuit,0,0.2025,0.0466
102.8,-20.658,-203.668,10.0,10.0021,0.0026,-1.59637,0.001,16.8,-600.0,6.0,399.0908,11,pursuit,0,0.7978,0.0136
102.9,-20.683,-204.668,10.0,10.0024,0.0029,-1.5964,-0.0004,17.4,-600.0,6.0,398.1546,11,pursuit,0,0.0748,0.0235
103.0,-20.709,-205.668,10.0,10.0025,0.0014,-1.59632,0.0008,18.0,-600.0,6.0,397.2197,11,pursuit,0,0.5183,0.0133
103.1,-20.734,-206.668,10.0,10.0027,0.0015,-1.59628,0.0004,18.6,-600.0,6.0,396.2861,11,pursuit,0,0.482,0.0571
103.2,-20.76,-207.668,10.0,10.0029,0.0016,-1.59629,-0.0001,19.2,-600.0,6.0,395.3538,11,pursuit,0,0.0048,0.0688
103.3,-20.785,-208.668,10.0,10.003,0.0015,-1.59627,0.0002,19.8,-600.0,6.0,394.4228,11,pursuit,0,0.3722,0.0409
103.4,-20.811,-209.668,10.0,10.0032,0.0018,-1.59632,-0.0006,20.4,-600.0,6.0,393.4931,11,pursuit,0,0.6281,0.0353
103.5,-20.836,-210.668,10.0,10.0034,0.0018,-1.59642,-0.0009,21.0,-600.0,6.0,392.5648,11,pursuit,0,0.3375,0.0267
103.6,-20.862,-211.668,10.0,10.0036,0.002,-1.59649,-0.0008,21.6,-600.0,6.0,391.6378,11,pursuit,0,0.1182,0.0568
103.7,-20.888,-212.668,10.0,10.0038,0.0023,-1.59663,-0.0013,22.2,-600.0,6.0,390.7121,11,pursuit,0,0.0419,0.0197
103.8,-20.914,-213.668,10.0,10.004,0.002,-1.59674,-0.0011,22.8,-600.0,6.0,389.7878,11,pursuit,0,0.1521,0.0186
103.9,-20.94,-214.668,10.0,10.0042,0.0024,-1.59685,-0.0011,23.4,-600.0,6.0,388.8649,11,pursuit,0,0.2215,0.0513
104.0,-20.966,-215.668,10.0,10.0045,0.0027,-1.597,-0.0015,24.0,-600.0,6.0,387.9434,11,pursuit,0,0.2593,0.009
104.1,-20.992,-216.669,10.0,10.0048,0.003,-1.59711,-0.0011,24.6,-600.0,6.0,387.0232,11,pursuit,0,0.2746,0.0099
104.2,-21.019,-217.669,10.0,10.0051,0.0033,-1.59725,-0.0015,25.2,-600.0,6.0,386.1045,11,pursuit,0,0.2765,0.012
104.3,-21.045,-218.669,10.0,10.0055,0.0034,-1.59735,-0.001,25.8,-600.0,6.0,385.1872,11,pursuit,0,0.2741,0.0076
104.4,-21.072,-219.669,10.0,10.0058,0.0035,-1.59751,-0.0015,26.4,-600.0,6.0,384.2713,11,pursuit,0,0.2754,0.0052
104.5,-21.099,-220.669,10.0,10.0062,0.0036,-1.59759,-0.0009,27.0,-600.0,6.0,383.3568,11,pursuit,0,0.2821,0.0081
104.6,-21.126,-221.67,10.0,10.0063,0.001,-1.59772,-0.0013,27.6,-600.0,6.0,382.4438,11,pursuit,0,0.2938,0.0162
104.7,-21.153,-222.67,10.0,10.0064,0.0012,-1.59777,-0.0005,28.2,-600.0,6.0,381.5322,11,pursuit,0,0.31,0.0289
104.8,-21.18,-223.67,10.0,10.0058,-0.0058,-1.59784,-0.0007,28.8,-600.0,6.0,380.6222,11,pursuit,0,0.3302,0.0457
104.9,-21.207,-224.67,10.0,10.0053,-0.0052,-1.59785,-0.0001,29.4,-600.0,6.0,379.7136,11,pursuit,0,0.354,0.0359
105.0,-21.234,-225.67,10.0,10.0049,-0.0044,-1.59785,-0.0001,30.0,-600.0,6.0,378.8067,11,pursuit,0,0.3809,0.0125
105.1,-21.261,-226.671,10.0,10.0044,-0.0049,-1.59788,-0.0003,30.6,-600.0,6.0,377.9013,11,pursuit,0,0.4104,0.0138
105.2,-21.288,-227.671,10.0,10.004,-0.0041,-1.59788,0.0001,31.2,-600.0,6.0,376.9974,11,pursuit,0,0.4421,0.0423
105.3,-21.315,-228.671,10.0,10.0036,-0.0036,-1.59788,-0.0001,31.8,-600.0,6.0,376.0951,11,pursuit,0,0.4755,0.0304
105.4,-21.342,-229.671,10.0,10.0033,-0.0028,-1.59786,0.0002,32.4,-600.0,6.0,375.1945,11,pursuit,0,0.5103,0.0015
105.5,-21.37,-230.67,10.0,10.0031,-0.0021,-1.59786,-0.0,33.0,-600.0,6.0,374.2954,11,pursuit,0,0.49,0.0346
105.6,-21.397,-231.67,10.0,10.003,-0.0013,-1.59784,0.0002,33.6,-600.0,6.0,373.3978,11,pursuit,0,0.4541,0.0349
105.7,-21.424,-232.67,10.0,10.0029,-0.0006,-1.59784,-0.0,34.2,-600.0,6.0,372.5019,11,pursuit,0,0.4175,0.0005
105.8,-21.451,-233.67,10.0,10.0029,0.0003,-1.59782,0.0002,34.8,-600.0,6.0,371.6076,11,pursuit,0,0.3806,0.0342
105.9,-21.478,-234.67,10.0,10.0031,0.0011,-1.59783,-0.0001,35.4,-600.0,6.0,370.7148,11,pursuit,0,0.3437,0.0349
106.0,-21.505,-235.67,10.0,10.0033,0.002,-1.59781,0.0002,36.0,-600.0,6.0,369.8237,11,pursuit,0,0.3072,0.0008
106.1,-21.532,-236.67,10.0,10.0035,0.0026,-1.59782,-0.0001,36.6,-600.0,6.0,368.9341,11,pursuit,0,0.2711,0.0328
106.2,-21.559,-237.67,10.0,10.0038,0.0033,-1.59781,0.0002,37.2,-600.0,6.0,368.0462,11,pursuit,0,0.2355,0.0373
106.3,-21.586,-238.67,10.0,10.0042,0.0034,-1.59782,-0.0001,37.8,-600.0,6.0,367.1599,11,pursuit,0,0.2002,0.0044
106.4,-21.613,-239.67,10.0,10.0045,0.0035,-1.59778,0.0003,38.4,-600.0,6.0,366.2752,11,pursuit,0,0.1651,0.0283
106.5,-21.64,-240.67,10.0,10.0049,0.0036,-1.59779,-0.0001,39.0,-600.0,6.0,365.3921,11,pursuit,0,0.1304,0.0426
